Index,gameDuration
143,1179.1266306671685
144,1903.1654955331087
145,1710.4581136280383
146,960.1274418324127
147,1520.9722480913308
148,967.644680843051
149,1745.989725540314
150,1929.5770539979428
151,1080.0076846871825
152,1291.6263153368031
153,1117.3984259522801
154,1182.067389639973
155,860.9895370716456
156,2106.8573030170996
157,1703.1308052610693
158,1199.316559308619
159,1535.756637976275
160,2192.7698127831286
161,1685.5694944531065
162,1154.6653112968872
163,1300.7457023761008
164,1563.0908145666247
165,197.35749795420605
166,1717.3502394954817
167,1184.4434538011026
168,1264.8134118339322
169,1665.6775950426656
170,1125.4530667953634
171,1424.0262699744676
172,1714.147217449512
173,1744.1061613409202
174,1693.092770796199
175,2147.359044826134
176,1754.7239235293598
177,2187.486556922815
178,1336.8014835948156
179,1838.7308249569242
180,1699.189397736608
181,1750.047082890911
182,1622.723957234317
183,2126.0318585412247
184,1314.363078462245
185,921.0934290003497
186,939.1931824106528
187,1965.0385697909664
188,1106.4070667065944
189,1639.3682280422543
190,1609.5924616396608
191,957.0596000971439
192,2150.1801431378794
193,1812.5929104689137
194,1991.6605250769464
195,1430.4625926703243
196,1838.7947863882061
197,1474.498112693665
198,1054.0326384204834
199,1301.4822767192386
200,1710.260173269497
201,1925.49872097511
202,1773.4298626338539
203,1835.926369344921
204,2130.3338191808543
205,1700.1312145392974
206,1288.9729818127898
207,1879.9945924569388
208,1616.367897598734
209,1520.0291425168696
210,1237.4306522942145
211,1470.618568643096
212,1711.776556319372
213,980.389767231409
214,1538.367907939628
215,1544.2026777162437
216,1840.6874672935044
217,2171.1986948936415
218,1671.6538118725412
219,1503.392593620016
220,1628.5554027278504
221,1679.8842270253494
222,1440.5651302706838
223,2052.874734702117
224,2136.1009878636332
225,1310.602665685308
226,1903.421355741682
227,922.5663885306523
228,775.9353882782453
229,1725.0484900735898
230,1863.3382961905868
231,1676.4622600041484
232,958.6268738067544
233,1659.792685060613
234,991.7071857250802
235,1490.9231125288488
236,1462.2390773359296
237,1271.9517923721141
238,2478.991214450062
239,1965.963677283176
240,1447.1831164965188
241,941.7394077433804
242,1382.9311565591975
243,1719.9550970697119
244,1172.3638086712526
245,1871.210695708422
246,2070.390568082623
247,1342.2084510767093
248,1230.034766801609
249,1942.8723192308528
250,979.2031641286198
251,1715.011247669108
252,1730.1789433604956
253,1304.0293058434854
254,1503.844412255441
255,1940.8697271838764
256,962.6825902531561
257,1315.221315417997
258,933.5449305427031
259,1114.099936044826
260,1846.7209758099132
261,1790.2713099244297
262,1688.5581717500638
263,1381.719056366628
264,1358.0968602320145
265,1672.041806919126
266,1023.3878266811513
267,1495.5129910092528
268,1754.3972516170945
269,1321.1726859317516
270,190.51629903826608
271,1547.4803966540258
272,1424.233490958521
273,1546.0279059197562
274,1404.9561159870934
275,957.2700885596214
276,1499.4438727155532
277,1291.682629622748
278,2251.0786086131116
279,1841.7320734308198
280,1442.0815322524654
281,1717.4332267680709
282,1841.2636622949624
283,1764.671703137625
284,1458.3932991702127
285,1512.5241553523424
286,997.8978423667454
287,1327.976817228945
288,1100.1876168467913
289,1761.3153551990126
290,1386.527026825242
291,1321.099059582409
292,1312.681089927234
293,1995.6792333476494
294,1845.1331332779748
295,1775.7667052810284
296,1429.0261239151253
297,1864.9375473689595
298,1076.6036624669052
299,1642.8252311117258
300,1990.18188224979
301,2947.023928010784
302,1602.7514584879298
303,1407.6939843386062
304,2165.9525272808523
305,2013.5723221830924
306,1917.4658842186966
307,1690.5817595475846
308,1419.9398120270034
309,1647.071672305491
310,1778.0006648268263
311,1725.3878287044895
312,1461.3524586999513
313,1482.844100327037
314,1519.4341143351933
315,1293.7476336800285
316,1556.1532573159377
317,1124.1074669702425
318,1610.1879472232147
319,1311.3501143656044
320,1458.2408682686355
321,1790.8858633408436
322,1186.0881871112038
323,1616.7472315781934
324,1479.5156968148635
325,980.1419604762269
326,2018.485770509152
327,1492.043552675355
328,2086.8870273011844
329,1136.2602991355504
330,2353.82004258801
331,2076.8579709639794
332,1148.5733778770632
333,2531.7108914478636
334,1463.2810373564346
335,2179.825374834083
336,1236.8517200695999
337,2237.6825692568827
338,993.4097237956091
339,1931.2505136979244
340,198.44137033773583
341,1540.0338719393378
342,2037.5937456557476
343,2002.3032396014453
344,1748.1700842297114
345,2219.8594404412515
346,1965.631726455476
347,1046.0626157218594
348,1872.2043234908747
349,1427.7729375238248
350,1091.5337779764388
351,1543.6535298290864
352,1346.5060964914082
353,1497.3331879251714
354,1474.163444584051
355,2081.0467018561094
356,1424.0084575976853
357,1160.3841285222907
358,1447.3835515818716
359,1281.600226470014
360,1819.6468954943387
361,1698.4486019766637
362,2019.4626919153798
363,1316.9759239850307
364,2004.0357944927994
365,1515.2541764130601
366,944.018126703394
367,1063.0240972546353
368,1363.8093864617742
369,1727.2887550534228
370,1644.2317669515035
371,1653.591565747101
372,1390.058324142297
373,1889.5950621854333
374,1782.641568597235
375,1650.5185360850908
376,1144.8817159188939
377,1452.4371516776932
378,1368.7331373794352
379,1905.253895051124
380,1115.8971684238818
381,2189.4297936531416
382,1550.8159185392176
383,1949.1974499672278
384,939.0745559713392
385,732.2056567491717
386,1454.9803538727476
387,2253.4874949649534
388,1604.7123068728001
389,1770.30372575391
390,1338.2089748000826
391,1619.7195507186696
392,1354.3035757515715
393,197.67739454391497
394,1871.9976517023963
395,1283.2254858472631
396,1486.3689206692022
397,940.6445666863257
398,951.1021508711503
399,1122.416760273641
400,1019.9640279556046
401,1264.6232140846223
402,1803.6113297483203
403,1501.5414454802064
404,1982.6414063981722
405,1757.8840743501066
406,2095.1082264204338
407,1005.6187926024943
408,2270.59836378935
409,1699.0214038266258
410,335.2336758926608
411,1821.5864176734742
412,1479.746161907728
413,784.2722626217964
414,1818.355383626951
415,1633.5831851978646
416,1074.650950297065
417,937.4777583837097
418,538.7078122652936
419,622.4417407279135
420,1689.4993201751497
421,1629.7206517632849
422,1663.9746202010197
423,1994.2860620048261
424,1657.7487677857875
425,1495.2064971719565
426,2172.568634477443
427,1046.69884022733
428,1288.5511998942773
429,2087.0813791812757
430,797.8533792093946
431,1119.7369527541753
432,1749.2082554121032
433,1179.4303386940362
434,1641.0346018524851
435,1851.8996543219316
436,1596.9208979377947
437,1767.7469815750585
438,869.8909824848263
439,1754.5647078303182
440,1280.6315921747782
441,2287.802544068422
442,1241.290015609815
443,1366.3970704260757
444,2408.1831055044922
445,1920.7794486172065
446,1936.3084257964192
447,1274.2986610967362
448,1700.2692671767388
449,2042.4236922936725
450,1074.6497503697426
451,1472.1493958818533
452,1616.9667849634643
453,1746.322394571186
454,2113.058097229486
455,2295.100724194984
456,1864.5381727721685
457,2147.2331799759836
458,1464.8103680912004
459,2068.353308935981
460,1847.79500006276
461,1302.965472422806
462,1549.9056313817373
463,1867.03090164678
464,1927.257923378156
465,2485.124964490115
466,1184.420867566242
467,1957.05760625792
468,2162.57515552884
469,919.8714058832509
470,1770.9256969558744
471,1529.9114944918645
472,1970.2537887206063
473,1523.033257128916
474,1052.1176388304893
475,1826.3175227979814
476,2065.3320264364665
477,2017.1936281644503
478,1836.6423108831552
479,1521.6941566817188
480,1368.4156937284706
481,1754.1681845476085
482,2189.440509606965
483,1871.55252491139
484,2171.4517319188867
485,964.3657761125245
486,1582.921149863357
487,1341.2976154125836
488,1597.186629847032
489,1052.5142397130376
490,1470.0814133122713
491,1504.5600800941606
492,1735.79892135284
493,1495.0101759254028
494,969.0884023449325
495,2029.6359265374415
496,1885.813635040068
497,1432.276545371914
498,1483.3378138496448
499,1752.1117696660083
500,1134.0513427184403
501,2351.2789563942592
502,2051.904105313696
503,1410.6295057488571
504,2383.141334007313
505,1902.3799021868601
506,1313.8687402744733
507,1578.121025268031
508,2103.7583544933173
509,1643.2351440408522
510,1642.3089551173873
511,1772.2204814390657
512,1000.8488387318038
513,2281.0535927885157
514,1631.0983661005923
515,2324.351411696415
516,2040.8988074847425
517,1353.409441609264
518,2765.0682797415593
519,2307.9212295932707
520,2101.343968964288
521,1052.2221085867736
522,1708.7526326734028
523,2179.240746810343
524,1319.5408056449326
525,1389.5469978673698
526,1084.70613264104
527,1531.9145737566264
528,1522.0804541592095
529,1493.0907137434442
530,1317.1992326655413
531,2396.9348186294196
532,1477.8899447203169
533,1769.704639713262
534,2126.161076918155
535,1236.9580721110265
536,1238.9311965744037
537,1855.0727037848817
538,1368.7863933320734
539,1595.1317850354374
540,1820.1708717714375
541,1832.8926051836195
542,1894.3244993274197
543,1920.570262453114
544,945.8572781680035
545,2044.8008639610646
546,1435.3346655564264
547,1350.781118370145
548,1263.238393981298
549,1409.4522141783493
550,1878.4597711186052
551,1959.1061707527474
552,1506.2955723771815
553,1958.0223419806084
554,1265.2868845977482
555,1530.2035285946897
556,1701.1826006653503
557,1818.0261782831672
558,1258.4721501451718
559,1705.1449395657307
560,1316.9344262213149
561,1745.616655950435
562,1712.7729465690409
563,1364.2118361707783
564,1734.372576894458
565,1338.7385786020614
566,1389.6277478056509
567,1131.7942809940844
568,1756.0895267331873
569,1952.625187137476
570,2191.51457392084
571,2331.046595576674
572,1863.5568103946025
573,1876.1933479099293
574,963.7400132485626
575,1960.0973617478385
576,1311.3604791382702
577,1620.5326166909779
578,1905.5225022447569
579,2261.8215592362462
580,1619.1551572419621
581,1625.4610631406806
582,1032.782626311662
583,927.7247794824311
584,2057.0479444924704
585,1761.943795170399
586,1999.49799272621
587,1617.5944325603514
588,1999.2040430039992
589,1437.5663890033886
590,2085.2892273787115
591,2237.353777331816
592,1152.6511723908043
593,2479.9956135058464
594,2006.1813846696741
595,198.17843301571776
596,1265.2714877606916
597,2035.2380389767384
598,1575.1594258509228
599,1146.9582899516486
600,1608.1804109456918
601,1615.8926756338517
602,1508.096991742428
603,1181.1222088781697
604,1650.9204865497802
605,1083.7929695397588
606,1496.9004968466584
607,1788.3616023343511
608,1746.6640397117771
609,1697.2925936191884
610,1426.7354987896204
611,1814.6119171171047
612,1709.196603877648
613,1051.913780240719
614,2005.9145760824454
615,2059.6025891957415
616,1950.348903806426
617,1421.2583847580527
618,1823.6174215467213
619,2333.781590732847
620,1296.8065432160497
621,2172.649562645703
622,2138.5524197248496
623,2423.0620229912183
624,1389.4131941922533
625,1510.6989222658735
626,1348.2420032953837
627,940.3995829069307
628,1619.4376614446708
629,1995.6584541590262
630,1301.9457529937386
631,1683.8676635367553
632,1906.5634246275033
633,1599.8265829595814
634,1546.8045369201195
635,2333.975057241001
636,1958.3086147089637
637,1579.1961642974263
638,1243.2858497762402
639,1492.2828571281823
640,1336.081182850846
641,979.3609776000749
642,1588.2895185870157
643,1674.5712877574767
644,2062.823256890615
645,1876.985551410523
646,1883.085573116491
647,2180.419677609757
648,1703.5047468465416
649,1518.065561629075
650,2159.2935251498907
651,1188.0215153557087
652,1964.055767771124
653,1329.0600921544155
654,1591.9704470472088
655,1464.5157446146234
656,1330.736236419252
657,2055.37224576957
658,1903.1304460074648
659,988.1156673875366
660,1786.0831366892003
661,2119.103338193881
662,2014.6030943304881
663,2112.1531924352316
664,2200.3464165140313
665,1496.0623922131927
666,1685.6045868777105
667,1058.459342503542
668,933.3790704552198
669,2052.0646774488728
670,1893.8383854192095
671,2294.8980829620086
672,2164.6272131582564
673,1826.623987234483
674,2453.1487935828322
675,2558.7878024766496
676,1390.5154203394977
677,2485.9197066707884
678,1869.2288232349833
679,1081.2387848030728
680,1688.6918081070157
681,1504.3335056297167
682,1889.2255331349559
683,1150.1416586043752
684,1662.5765975294767
685,1723.9319863261414
686,1608.0488620190374
687,1792.5065943791917
688,1315.1951373695167
689,1513.9420524940629
690,1788.627582207678
691,1662.8725568481443
692,2430.4131948333247
693,1731.5160259006136
694,1074.191451780862
695,2054.6442186374134
696,1086.5166423085086
697,1735.130042533397
698,1574.9664165170516
699,2259.966438167474
700,1475.807012423487
701,1235.4725753395385
702,2203.5712277906314
703,1635.8359902740922
704,1273.254857683701
705,1823.340433258657
706,1679.2555488716876
707,1716.4559347968445
708,1667.7349677309187
709,1349.4321465606242
710,2193.6077523667104
711,1535.0073530295579
712,2588.8734368633386
713,2039.489571167608
714,1602.2354876992304
715,1672.7266239291232
716,1392.762415842112
717,1356.5634830172858
718,1643.1015236391909
719,1609.7843093375884
720,1279.7404763084598
721,2305.1009317304834
722,1563.0974456278361
723,1872.7641331585414
724,2003.1432078746614
725,1295.0101218336665
726,1093.195006939769
727,1928.7168323456167
728,1494.3961575215258
729,2666.7370694753063
730,1093.7252040465535
731,1085.1667895857474
732,956.3041850895517
733,904.7717942748584
734,965.3017871626944
735,981.8083173920814
736,1866.5105038076558
737,950.7798919886143
738,1957.4368154607582
739,1868.6370682668926
740,944.7619105067919
741,1089.31112100912
742,2022.8750999946885
743,2419.2577867577957
744,2086.4787721727175
745,1880.1237245842221
746,1920.5408604669692
747,1493.509638173733
748,1291.5858133367494
749,1920.2081494694933
750,1806.9765548245248
751,1540.3198587878123
752,1480.5199513717607
753,1453.1827564233
754,973.8711285240914
755,1207.2175278662944
756,1901.591646343002
757,1451.9074753162788
758,1248.9311679153761
759,891.1806751653721
760,2607.257418877611
761,1150.3541175154287
762,1311.3037351137418
763,1745.305443479638
764,1822.0622183565997
765,1509.271676819839
766,2117.480444215972
767,951.235465919662
768,2278.466975511988
769,1443.0062613447574
770,1453.9818515404381
771,931.4533537883378
772,1503.0845228388837
773,1822.003237494731
774,2163.8261830753677
775,1578.0483655356306
776,1710.3446931805684
777,1699.2036721598254
778,1216.4421302226092
779,1328.3627833018847
780,1377.5361891964367
781,945.8994799325084
782,1321.7891406322522
783,2032.2409386270951
784,1426.4953389344707
785,1950.8113229495202
786,1639.9534225118268
787,199.31316390828707
788,1315.435274435779
789,1805.9658559822087
790,1108.3954290693312
791,1305.4074063452579
792,1798.390794397489
793,1962.8466407235433
794,2579.951284892487
795,1881.138693012318
796,971.576813370816
797,2259.7047012254184
798,2612.832200631197
799,1807.402238742506
800,1257.0880003107338
801,2352.6598341528006
802,761.3907657719274
803,1867.9533558703151
804,1906.5147244501966
805,2171.018326824607
806,2045.2320031224658
807,1782.6117917528616
808,1766.8490975134262
809,1453.115447699013
810,2205.8638455854916
811,1339.0487613061368
812,938.0152367323235
813,1317.953935954407
814,1228.9627386686234
815,1505.1488877055165
816,1272.2789556946307
817,2121.676879433697
818,1788.950152441001
819,1368.7074417808249
820,1886.5531558282225
821,1313.6276386080078
822,1838.9508344400006
823,2603.5191260664246
824,1491.43095041022
825,1871.0340402183863
826,2108.341651391745
827,1713.6337638039636
828,2079.0404810692894
829,2115.881082574022
830,1506.66642032201
831,1794.3644918106413
832,1491.3058038058457
833,1433.7121305924238
834,1438.0136668839186
835,1078.5060198884169
836,1398.0275109934082
837,1342.7686154370638
838,1275.3154671618015
839,1702.1962096915445
840,1528.2754215192454
841,1663.0463420685023
842,2754.414768213677
843,1861.827088205788
844,1940.8767208972602
845,1466.2365215107106
846,1903.7131970421276
847,1222.7221540030819
848,1477.470985603682
849,971.6429865960507
850,906.3171350090304
851,1670.3764499253566
852,1422.0064118855123
853,959.3919974818615
854,1812.8310023819722
855,1643.2384833083397
856,1419.8085458483793
857,1657.4316495794512
858,1685.957353795878
859,1933.3533653080565
860,1835.0473492765486
861,1714.1172406617402
862,1900.7574850315002
863,958.6829956394179
864,1987.582874980985
865,1512.6268584855443
866,2197.7113519526793
867,1783.113337046805
868,966.1663305780181
869,2173.2457438409083
870,1911.8529224290498
871,185.79516753875083
872,1472.688738273964
873,2020.869547888204
874,1474.0698384869736
875,1546.390687612825
876,1740.315847047722
877,1410.5752822031736
878,1793.0042433457913
879,2064.5899301594864
880,1577.2652470154774
881,1822.422938495752
882,2081.180441631939
883,2225.38289029226
884,1708.2168095690386
885,1209.7924285698402
886,2177.9916765915664
887,1387.5154190368482
888,999.6716577530308
889,1762.5561269531722
890,1458.4920679536026
891,1552.3509875960053
892,2074.5772081250784
893,1467.0222806279821
894,1640.9067862203513
895,1396.360142734026
896,2171.473885153583
897,198.89235301841117
898,1775.7340114220451
899,1841.2527568028725
900,1325.6951230857965
901,1653.5003122132841
902,1655.184582105244
903,1813.813830272825
904,1459.0306039258528
905,1790.7081749178174
906,2139.5204450678566
907,1547.3980571161264
908,975.9113065126178
909,964.4545111950807
910,1725.1855780031137
911,968.2872460564731
912,1016.0564914139832
913,1300.4935385786287
914,928.5221308427492
915,1468.23140204827
916,967.1556514617013
917,961.4557490616643
918,1315.2905025669347
919,998.1095044262479
920,1254.282888891262
921,1304.1146894845456
922,1407.899421105028
923,1503.7489013375666
924,1815.4317870841867
925,1796.136704243851
926,1444.5525051674078
927,1328.6652353490758
928,1622.088020860632
929,1388.1116344936845
930,1909.9875661956382
931,1340.931268759527
932,1922.0472608524278
933,1471.8844454156665
934,1422.267613835846
935,988.7814991452194
936,1477.640765147598
937,2344.711328931755
938,1279.8077405408312
939,1392.9925924133236
940,1748.2174666438373
941,2177.9088387932657
942,1377.9563648914236
943,1794.0480497179599
944,1299.7698341526327
945,2340.940361913825
946,2601.2433182895948
947,2286.839124438995
948,1803.744130847725
949,1247.7066320115416
950,1311.5543432439779
951,1837.7356606190726
952,1265.845409872416
953,2053.7731258258423
954,1160.7753070153208
955,2046.2245478194588
956,1602.4045292819833
957,1411.5454140961303
958,968.1399953716509
959,1977.7418291826582
960,1867.0961971060963
961,1928.0476013590992
962,1845.5423876837317
963,1513.08362708679
964,1511.8040346116547
965,1895.2004663022221
966,1877.1909873736843
967,1492.7393408765658
968,1670.7745091347947
969,1817.700751367202
970,1666.1794041412938
971,1503.3633108976803
972,1326.6739388003828
973,1899.5261403035834
974,1638.44100506633
975,2049.4882294473273
976,963.7490205191426
977,1993.4998771755174
978,1072.451710984725
979,1830.6746443239938
980,1861.561432197835
981,2143.365516822191
982,1548.797652740814
983,1796.3302051220921
984,1724.2750394988986
985,1030.030610083337
986,1643.8008387842358
987,1979.4777474281561
988,1968.6981210578826
989,1404.1423006052405
990,1507.0420409398905
991,1449.6251921226963
992,1794.6108020760796
993,1363.8391621757437
994,951.1182365892229
995,198.54723216353867
996,2024.358995019503
997,1330.1198032983227
998,976.8955036369749
999,1564.619606044257
1000,1442.819301748078
1001,1654.6786161928894
1002,1210.6579325910539
1003,1611.2240473132188
1004,2133.7426142582312
1005,1145.8701718706322
1006,2438.7633880325693
1007,1827.2275582383127
1008,1628.2173925216016
1009,1637.102310478079
1010,1540.8354216862424
1011,1679.6252188908081
1012,1428.689044963367
1013,2074.2356519324376
1014,1609.2909587092356
1015,1576.45979420289
1016,960.8478094262005
1017,1383.0371670304485
1018,1386.9660458377134
1019,2117.5473645272023
1020,1385.823687115667
1021,1400.0002500038288
1022,1888.3551545225296
1023,2003.2188808138976
1024,1628.1767273862306
1025,2314.6857421297427
1026,1890.6493718764148
1027,1280.0582567653594
1028,2283.3823292991888
1029,1374.3798927114385
1030,1642.5179624126254
1031,1909.0921399242009
1032,1568.9425300285577
1033,2093.5658996209354
1034,1749.321244004417
1035,1467.5230691182403
1036,194.69719158102617
1037,1472.1462654163422
1038,1256.3429905442822
1039,1324.940858766102
1040,1662.4027363027003
1041,1550.9518198769208
1042,1936.5654406459084
1043,1033.3444052152781
1044,1207.619516517371
1045,2418.038500349203
1046,939.5237300263726
1047,989.2506904095688
1048,202.72478845547604
1049,1378.7128038188025
1050,1767.0151522957542
1051,928.5227010384244
1052,1349.3374455859316
1053,1674.0974923203246
1054,2059.2369271097436
1055,1536.3846924729487
1056,1427.9325248581788
1057,1639.3880216782686
1058,1932.1204156547299
1059,1136.5359848526255
1060,1312.5629934933843
1061,2022.1067245211877
1062,1302.0019407050997
1063,1656.2498762918117
1064,2027.4852191142438
1065,2753.035471458641
1066,2118.6758414279493
1067,1788.7053359583758
1068,191.9605902990638
1069,1577.7658222287826
1070,1545.2509283815766
1071,1670.4751059412595
1072,1077.5414574408642
1073,2521.248788700165
1074,1530.364973081719
1075,2239.3578670801526
1076,1424.9388040294805
1077,922.2433430366061
1078,1529.7353873400334
1079,1504.524989023725
1080,1056.94609569396
1081,1510.325513938329
1082,1614.5508821485892
1083,1325.7494783454206
1084,962.4809534332453
1085,1253.0583313063075
1086,1515.8395342872368
1087,2420.8831576428747
1088,1057.593147052157
1089,1288.649189808538
1090,1767.3353446402384
1091,1431.1257513226444
1092,1762.6218006558056
1093,1661.8493624642438
1094,1816.0369455792056
1095,1120.4151762958502
1096,995.7015668764323
1097,1824.3256263967155
1098,951.9739274101012
1099,946.9248617083765
1100,2060.144826645854
1101,1530.6011579055523
1102,2182.6970475316552
1103,1522.6875179982217
1104,1576.2793597196364
1105,938.067990646116
1106,1447.6919242838057
1107,1310.4679851173235
1108,1592.2302320268038
1109,1067.527117430997
1110,2070.939669179511
1111,901.2455462443677
1112,2033.3120435607032
1113,1995.043224391481
1114,1859.1534565433144
1115,1379.290217176089
1116,1658.3789809383286
1117,1745.6717998390168
1118,1403.4539505582318
1119,1850.0970152368257
1120,1567.6768805090474
1121,1670.2228238419063
1122,974.8574754063612
1123,1794.5741776618931
1124,1477.2777284193583
1125,1238.9996178753036
1126,1912.5892793585335
1127,1326.967907870039
1128,1589.472173938138
1129,1515.757757196762
1130,2147.490821698999
1131,1696.7129415550924
1132,1043.184426548204
1133,1807.6427715427085
1134,2151.7217561194157
1135,1522.9561598178816
1136,2513.4197215620216
1137,1759.2524516693313
1138,1961.747855005539
1139,1014.3293050156279
1140,1546.350058331502
1141,1787.6904396904781
1142,1472.6766663897615
1143,1300.426765955913
1144,1582.388707911263
1145,1021.2378313027002
1146,1765.0507625684918
1147,1774.402244049684
1148,1668.9333302792031
1149,1576.1655471654353
1150,1425.0001602063282
1151,1970.5841918700785
1152,1819.841199654405
1153,2056.827916429673
1154,2413.828577196389
1155,1978.093523266718
1156,1696.7180165274838
1157,975.7895709509673
1158,1464.9479607983365
1159,1570.5085966086817
1160,1675.2138333161279
1161,933.3800805607174
1162,962.5486431652021
1163,2135.372548388031
1164,1847.944127097515
1165,1348.5868341948556
1166,1595.56644044649
1167,1397.951472578376
1168,1412.1807091472542
1169,1504.1868686759033
1170,1596.4921113932346
1171,1985.803290541535
1172,2187.336920544938
1173,1005.0961358836825
1174,1819.286715383004
1175,1173.9226569979335
1176,1780.8093895830832
1177,2080.51864488211
1178,1303.620577726078
1179,1489.3072699361726
1180,2587.6325795378298
1181,1931.2443774773365
1182,2017.3897906326872
1183,1604.2279528215054
1184,1904.5367740998533
1185,1690.5239271407397
1186,991.4924786256048
1187,1306.7151724141554
1188,1829.8219970641367
1189,1775.8350910037914
1190,1779.030120585148
1191,2118.849135771759
1192,1508.4380685781268
1193,1909.325437007312
1194,1030.1827126160106
1195,1031.807918768702
1196,1287.0893747899281
1197,1612.4989289432863
1198,1283.878650967591
1199,1030.7134334746488
1200,2440.9675870972856
1201,963.2300549737744
1202,1297.3799631933973
1203,2067.1336372947003
1204,1976.337741019437
1205,2065.370473531072
1206,1689.6366104013273
1207,1934.0409143772292
1208,1698.2301734967932
1209,1000.7241647920732
1210,1579.3901179064396
1211,1259.5894620022434
1212,1623.5464192663956
1213,1953.7800951391218
1214,2211.7202337990725
1215,1549.7970789042927
1216,1575.010392803705
1217,1490.1723638886017
1218,1637.3088374722463
1219,2133.755253978912
1220,1598.7357313327898
1221,1988.2129179839803
1222,1525.0523647763127
1223,969.9572744682622
1224,1242.4565933423803
1225,1854.2210141890275
1226,1695.2890124541682
1227,1013.8317526573359
1228,2617.8099666512294
1229,1401.860831109999
1230,1818.319404006017
1231,1738.4714203675753
1232,1788.4297848489957
1233,1265.0552869322978
1234,1779.6360737161563
1235,1765.6230287423796
1236,1451.2781039542797
1237,2098.519326352837
1238,862.0300638152424
1239,1411.3146581883982
1240,1636.9227451988827
1241,1348.63405887996
1242,1719.643584005793
1243,1320.555735437488
1244,2302.476292312945
1245,1631.2864023974837
1246,1627.3161399364471
1247,1582.5650457708382
1248,1866.9761761832206
1249,1346.9564431453975
1250,1448.9299904006746
1251,1680.478352065238
1252,1461.0589316920918
1253,2162.2344242101353
1254,1394.8614572362676
1255,1118.2230775030941
1256,2559.4818835033875
1257,1440.3694227059973
1258,1137.1212452869515
1259,1359.7512052081904
1260,1460.3125192686139
1261,1597.0873293086556
1262,1608.216018714221
1263,1975.0636395021131
1264,1525.2769272112337
1265,1634.3873808394706
1266,1899.2586355141955
1267,1349.84867203066
1268,1895.814027759684
1269,1349.9487945026378
1270,2802.220745415847
1271,1770.4805319508125
1272,1675.3732462866185
1273,1586.5696635157365
1274,891.3231390991506
1275,1675.8422459840747
1276,1798.818609828976
1277,954.5640502751389
1278,1870.7812433831139
1279,1059.8853062085313
1280,1142.538890825797
1281,1169.7693403987964
1282,1749.4167634998587
1283,1981.510213532752
