Index,gameDuration
164,1557.7715601218163
165,196.64802878307444
166,1700.3568570795562
167,1172.6426181945817
168,1263.496871632949
169,1680.6381828325145
170,1128.822727487913
171,1420.4407329682613
172,1721.4535048179685
173,1750.2554882832037
174,1706.466820740761
175,2165.7011184472394
176,1753.3103649333739
177,2183.5198447522503
178,1303.3180841972742
179,1834.4870426575012
180,1704.100718098035
181,1743.9203295728587
182,1627.1554456170377
183,2115.022802355422
184,1303.3338996346101
185,914.467669448148
186,940.5901455672471
187,1949.3480070163348
188,1102.3334799782285
189,1636.1443752664188
190,1594.5803605992326
191,964.3661650976102
192,2151.440674073472
193,1825.9063696702942
194,1989.7813690335374
195,1429.540372246287
196,1848.8318390445752
197,1483.3074139520945
198,1055.7097307909144
199,1303.9145150986533
200,1715.3792127584634
201,1923.9048937057985
202,1797.7979475869708
203,1837.7250960132233
204,2130.511376275252
205,1703.6093325057207
206,1292.7944106723635
207,1873.574881728712
208,1605.5919643967486
209,1515.2700054379675
210,1181.465715776071
211,1468.9376257347917
212,1703.9579876037305
213,978.6203658902609
214,1538.197300006424
215,1527.1006273062267
216,1829.398360396
217,2184.737683335049
218,1668.7638012876391
219,1508.0514345147315
220,1630.8377435627192
221,1681.5618504887336
222,1433.3619457747639
223,2055.8410402055924
224,2132.00345923599
225,1320.6746275127205
226,1914.883815208778
227,922.8317235247416
228,759.8956327668755
229,1706.5420398731958
230,1860.948301467333
231,1672.0341726065208
232,955.1850110697454
233,1660.2155097625612
234,990.1569222032485
235,1493.6805666592331
236,1455.185424240117
237,1273.1790742800438
238,2480.201283084743
239,1947.565510508367
240,1452.3176560656275
241,949.9085474083025
242,1387.5064616367279
243,1713.0790365434775
244,1187.8044128981685
245,1868.1081289405338
246,2090.2659248261775
247,1351.7312032785687
248,1244.845734399007
249,1937.2078338513345
250,978.1889809421899
251,1718.0203489274897
252,1727.389301071694
253,1313.4051256087523
254,1509.300515789622
255,1950.7580140742034
256,953.8013560979922
257,1307.1579404276858
258,937.2711268970717
259,1126.840007067457
260,1841.099043782269
261,1787.8893780395176
262,1672.382131007903
263,1379.0382517787134
264,1352.4277839924262
265,1657.0042819423745
266,1017.0845644760965
267,1471.925106550639
268,1753.045102883961
269,1311.8045028307884
270,195.8719067492723
271,1544.7231583202226
272,1417.4801414866367
273,1546.9669807142939
274,1403.4378536472202
275,958.1213895266388
276,1499.5893673614523
277,1283.5094262323294
278,2251.8416656427808
279,1817.495056315378
280,1438.2148745110228
281,1712.1562062463775
282,1843.0988916958745
283,1761.857791824354
284,1472.6357550177513
285,1523.2187436303752
286,993.5722560360988
287,1331.611198148553
288,1108.3266040088488
289,1774.7519537697815
290,1396.4093142033673
291,1320.1065164055983
292,1313.9816693498665
293,1989.617669535023
294,1843.9932395378971
295,1768.6337349878315
296,1424.3459046210696
297,1861.7588971618652
298,1080.5407841971648
299,1645.3973608136841
300,1984.8838939894283
301,2934.7868969368833
302,1603.5725872447726
303,1400.3270967322885
304,2164.7718700991054
305,2025.3158126290982
306,1915.4282626644263
307,1704.2969822832108
308,1408.163376095333
309,1661.140979223193
310,1767.3631929253431
311,1705.7235978551453
312,1477.9621425123298
313,1488.058930328437
314,1515.910773201539
315,1280.0769054483615
316,1548.5092398828333
317,1127.4431060844488
318,1589.061909574773
319,1313.000730324895
320,1468.0031471385018
321,1795.837047509419
322,1179.799950431544
323,1612.1280527483352
324,1482.3643620290154
325,988.4124007715192
326,2023.3382544051628
327,1492.1330498469265
328,2071.0589428306243
329,1144.2485365549344
330,2358.153859443364
331,2071.867023426886
332,1160.3304561425086
333,2531.8045766582864
334,1461.4224796770022
335,2160.6190453705153
336,1244.4522979514063
337,2251.2701712562284
338,982.6362075478002
339,1937.9328990066497
340,200.73165147701872
341,1557.14900496646
342,2031.799512290919
343,2017.383439882933
344,1751.9738001446308
345,2213.6725333342365
346,1955.8585974163805
347,1050.411720922455
348,1865.572673563289
349,1429.6642827564835
350,1094.9046673195096
351,1547.6652523902048
352,1342.4859415467968
353,1522.8826983535355
354,1461.8058105247817
355,2078.0464467894153
356,1421.7985879414791
357,1155.3958744497822
358,1445.4140763020462
359,1268.1282145003224
360,1820.318136071765
361,1701.4083945081736
362,2020.48613881081
363,1310.9384318507673
364,2020.8943515687358
365,1516.8057950326452
366,950.9395904006287
367,1058.2098744951556
368,1356.2303899842143
369,1717.919123536956
370,1647.7308492041634
371,1656.9538718016481
372,1387.1861371069804
373,1874.1731892402956
374,1773.7671587089433
375,1645.7661981193792
376,1137.6084148950686
377,1452.0478109558155
378,1353.7387793007367
379,1874.2022135263358
380,1110.2246014359005
381,2175.3081751140153
382,1557.905785255821
383,1930.2570444225757
384,939.1743870407427
385,720.1544408526348
386,1466.8850027660808
387,2257.1373793825633
388,1603.1218093887094
389,1774.6607210236996
390,1348.9828855060362
391,1632.7491560827666
392,1351.5108136818637
393,199.62956583857948
394,1863.5728151551564
395,1290.4265777909193
396,1483.617476270387
397,939.4142698367001
398,959.0870509396769
399,1119.2120444102986
400,1016.5604038882124
401,1262.8567092608046
402,1811.4712637651423
403,1487.3994555640897
404,1956.1710293642702
405,1740.7967253708168
406,2083.045309406328
407,1002.4899714010123
408,2277.7179596384144
409,1697.6441303345384
410,340.5103930012595
411,1821.1589269200342
412,1486.756208545496
413,779.7378812730957
414,1804.6869549155106
415,1634.3927499611668
416,1051.2924154509212
417,917.1792307720478
418,492.6306178623096
419,599.3265385849958
420,1687.2310580492788
421,1629.5362647746729
422,1656.9159473196514
423,1991.070225038114
424,1646.4763309247019
425,1506.650370947859
426,2162.3073662934307
427,1045.6039774764438
428,1305.4955592289828
429,2075.8300266806036
430,836.4131674306493
431,1163.030807174374
432,1740.1051267397515
433,1189.4258408079238
434,1647.0077274755786
435,1847.941097615315
436,1598.630914863925
437,1757.0545442297116
438,866.5853905365957
439,1776.3888674864538
440,1287.063178497074
441,2279.4720822443624
442,1231.1780987822622
443,1358.050366169923
444,2422.032594519084
445,1916.9235130762618
446,1938.1791540469837
447,1280.6584465706203
448,1687.1931185497456
449,2056.038277095747
450,1064.5477029565168
451,1461.4026457706727
452,1607.5040679492417
453,1736.387837981969
454,2122.2653564207644
455,2300.9522893779135
456,1866.9324734783875
457,2138.191652472673
458,1476.4087274781189
459,2073.8876171469133
460,1847.5255542153097
461,1307.7692231588962
462,1545.6647666508052
463,1849.3465585097783
464,1926.62841927767
465,2499.152842017414
466,1184.6664774347073
467,1930.5413591406711
468,2165.1656254285886
469,901.5044551468784
470,1763.3067399629497
471,1537.7695917143847
472,1985.806025166416
473,1517.8269875803746
474,1053.9388377099547
475,1838.5954913441979
476,2074.5403997213602
477,2025.0409340855392
478,1839.8551006852963
479,1531.833788546024
480,1378.2639121555583
481,1753.529772261
482,2214.609591074408
483,1869.6692212479677
484,2169.6432866164855
485,978.9925961390034
486,1583.095955533611
487,1337.78220000033
488,1591.2095874818547
489,1051.2937087824014
490,1463.196493052547
491,1484.902767014201
492,1724.859495683453
493,1500.4667233026769
494,976.2806807113573
495,2038.0831287665783
496,1880.8458601857842
497,1445.7865607763244
498,1482.9231479256148
499,1771.4679876044818
500,1136.452227544269
501,2381.5520583261623
502,2041.9485036701699
503,1391.5929256641202
504,2377.264856775023
505,1908.592677480986
506,1319.0421345768875
507,1583.9999205229703
508,2117.522636181343
509,1634.8508066264806
510,1641.7608326358566
511,1774.4538422627206
512,1004.5632268493275
513,2281.43598136824
514,1626.2750911958321
515,2319.7089559860196
516,2047.2931690757268
517,1355.3303402600834
518,2762.674402643715
519,2281.5348998435957
520,2089.010623777984
521,1038.6501194480556
522,1710.7674075058142
523,2166.2215334922093
524,1319.6997785856645
525,1384.7263675124245
526,1073.1625226475242
527,1538.8950435186712
528,1530.8953396522213
529,1485.4272666214965
530,1311.8017766410082
531,2400.725250469682
532,1483.7868654608035
533,1761.875556823711
534,2144.1341723239016
535,1239.5321600493842
536,1240.3725951667766
537,1847.1403151072138
538,1375.9363158228055
539,1595.7200840050327
540,1823.1011205173786
541,1846.0068545528136
542,1885.1228001359366
543,1913.6733354050598
544,945.99258656742
545,2053.3152917712464
546,1447.8610867716147
547,1365.8649449859315
548,1250.898907455543
549,1416.8651979421575
550,1867.989756204956
551,1964.5457416017728
552,1510.3421698708776
553,1938.2721331373918
554,1270.1739523006631
555,1529.4614043495533
556,1708.6716694710735
557,1805.8548198718597
558,1258.6899539795045
559,1702.3597651038856
560,1331.8533623377866
561,1728.880335012029
562,1721.8670991898055
563,1370.6272951638405
564,1720.1410294783118
565,1344.4203400157842
566,1379.2740725576448
567,1138.2232667382302
568,1745.0829783615088
569,1957.8975239735435
570,2195.7577795298653
571,2326.0030959112805
572,1859.5243858050233
573,1883.197507740645
574,957.7833143509599
575,1951.4263738785303
576,1318.1265685011676
577,1621.5295454392706
578,1911.516608240957
579,2245.531713367089
580,1623.6091825670803
581,1605.52825940725
582,1020.122414419998
583,935.4020988537059
584,2060.4678752101777
585,1768.232004244777
586,1999.8849892186802
587,1635.9702454134058
588,1990.8995298547316
589,1439.822191341205
590,2077.340422000476
591,2244.6302135368123
592,1146.6471441845974
593,2487.201141102636
594,2028.0288101550464
595,198.80396010922487
596,1263.6636071115008
597,2056.9588054849833
598,1579.4211008745906
599,1144.7665837157197
600,1607.4387391847542
601,1627.7289219286533
602,1528.1043018469857
603,1171.539174577601
604,1650.0909186708982
605,1069.0691168783233
606,1462.5345512056983
607,1789.5161588648139
608,1760.5200568657317
609,1685.918698009635
610,1422.6007278281647
611,1821.8770277201293
612,1703.6965105720708
613,1044.5425875283872
614,2011.6296836077436
615,2048.637199719111
616,1949.875250970078
617,1431.3982623075694
618,1826.0809161762832
619,2346.9028454249847
620,1306.7045177700325
621,2166.9771423498714
622,2136.8872305368373
623,2449.584996541705
624,1391.777753469287
625,1509.3465445767533
626,1351.7223568438274
627,949.6135141282715
628,1604.6162350679863
629,2002.5184569897926
630,1299.351135022565
631,1690.5786057974065
632,1905.8836964037696
633,1606.253366834195
634,1544.2822386652292
635,2346.821457138947
636,1956.7351316350369
637,1573.259193547934
638,1244.1819270378257
639,1492.74409987011
640,1345.427614987243
641,973.5132458867272
642,1582.588417888313
643,1674.302498566743
644,2058.0471794246064
645,1870.6419060034061
646,1886.952432938724
647,2190.5476617749814
648,1697.7407887167744
649,1517.6318716184358
650,2143.5478707577354
651,1194.8366363499147
652,1954.7605562620938
653,1322.6485416966907
654,1579.2515126127657
655,1460.6651118323277
656,1338.6613967613885
657,2048.9448234124816
658,1905.8511743647705
659,991.0197816219923
660,1782.2998170951055
661,2099.4142385150185
662,2020.347211790763
663,2112.505464659801
664,2198.8086437317043
665,1488.6747329857778
666,1709.356353448906
667,1039.4183005000389
668,927.8873691971818
669,2064.748063950608
670,1895.0741946896421
671,2311.6411210604506
672,2181.979958832037
673,1833.6046811427873
674,2462.989674813091
675,2569.0911241815356
676,1390.3951265178803
677,2499.9663439061246
678,1866.352551608349
679,1102.93220236367
680,1694.6181547476835
681,1515.6264418311964
682,1870.3237974033086
683,1146.097027727332
684,1656.7047023353095
685,1719.5365867303108
686,1623.3651096856306
687,1797.8623611770731
688,1300.2028066538026
689,1500.3148274429338
690,1789.162876770832
691,1663.9653297243326
692,2416.7303040282964
693,1720.0430343842813
694,1061.5694455497003
695,2062.8349440662673
696,1077.4408607046919
697,1730.748783359025
698,1581.3128745563258
699,2256.2423778690286
700,1430.0250895766223
701,1234.1227816397604
702,2204.369696152382
703,1633.098875993208
704,1286.2609900070615
705,1829.6425732370028
706,1674.281097763388
707,1699.7919201117274
708,1663.535525091219
709,1349.3736364939998
710,2179.768990300033
711,1524.1232865457887
712,2593.0229810429983
713,2053.899298171571
714,1590.9646236534293
715,1669.3489513545517
716,1402.1917514527277
717,1366.439216443925
718,1644.460470419793
719,1616.4212957372654
720,1286.10334902944
721,2321.0630963662934
722,1565.141747933216
723,1883.7498791591975
724,2013.7033247148745
725,1289.2500398877676
726,1093.543917166832
727,1923.2580783830672
728,1487.8048904868838
729,2669.1722206838895
730,1089.6681583201519
731,1084.0117630071825
732,957.9612360287939
733,913.049635500806
734,965.2453227592615
735,986.6028665835069
736,1870.9815528320817
737,948.9894287069478
738,1960.3410531827485
739,1853.9645176339307
740,940.9698492530199
741,1088.5061409726443
742,2021.5289791668472
743,2398.7781915238384
744,2075.370041229946
745,1885.0836402488528
746,1926.7768312887385
747,1494.441052485649
748,1308.5677205997345
749,1935.1732568767004
750,1805.134933929224
751,1535.8729899398045
752,1487.9807485374852
753,1447.370621185742
754,969.6618943121852
755,1206.8799706466161
756,1894.3642337769656
757,1445.017213636509
758,1249.6811397824495
759,891.5764467464073
760,2630.9515841738826
761,1136.137274451647
762,1304.7004113237035
763,1761.323770931641
764,1826.6536775910884
765,1523.2645874479886
766,2125.240453836995
767,955.4515849848701
768,2294.5481278548214
769,1443.7574939829294
770,1444.346848823646
771,935.4726310622742
772,1487.6199004111631
773,1837.610061753379
774,2186.7513383358537
775,1590.9304985162194
776,1696.1145629515302
777,1702.5699467808338
778,1212.9227653966684
779,1325.063132991736
780,1375.818533284776
781,952.316364462162
782,1315.7356267188939
783,2040.0632326967616
784,1427.5052195932856
785,1957.4947271819522
786,1646.839007006144
787,199.76228792204384
788,1320.8929378436997
789,1803.601825435697
790,1113.7136306409527
791,1298.5373686118473
792,1793.5247302667094
793,1961.9434835796487
794,2601.8164214018375
795,1878.8381328500989
796,971.1661419907662
797,2276.9477694693055
798,2612.381467378787
799,1811.0398600077845
800,1275.3314587566329
801,2380.2345509347583
802,721.9374046334046
803,1877.823595785002
804,1915.2522768440565
805,2175.309299592893
806,2029.4692475111306
807,1784.0145959129882
808,1761.2297056566904
809,1445.9401614199887
810,2230.611655161601
811,1332.9768394843709
812,935.5250591061383
813,1319.378162043256
814,1232.7926102047115
815,1501.3000422215266
816,1278.9146274703264
817,2111.251989596858
818,1776.799827723081
819,1365.2402611429222
820,1914.9587323650526
821,1324.4893871504078
822,1847.0384543965695
823,2613.285988551168
824,1498.8968862596053
825,1867.3008813255576
826,2130.464761765364
827,1714.221203024905
828,2064.185550125911
829,2142.765552983837
830,1516.4819048345598
831,1790.8988029207262
832,1481.3946349764512
833,1425.7620838419875
834,1430.0989756255647
835,1080.8747041956983
836,1398.2795241059537
837,1345.9602650810853
838,1281.253954413943
839,1704.2456253790601
840,1523.1280229170898
841,1662.6574597068363
842,2722.892750545325
843,1860.8821404649066
844,1947.6474676370028
845,1473.4312718735728
846,1898.0772940356542
847,1247.0752424359803
848,1472.4772491942772
849,979.9286103310308
850,905.1662839074772
851,1668.7909797646435
852,1417.0947619127592
853,958.0060785392815
854,1822.6339160139717
855,1639.3256826279398
856,1419.0806170677931
857,1649.60136353615
858,1692.0220379187126
859,1941.1605633019844
860,1818.480411029334
861,1744.7541319720053
862,1894.7912529767816
863,950.7984998109447
864,1999.024740017158
865,1521.659728132455
866,2209.6157763484216
867,1773.4502161832422
868,975.0557962063455
869,2200.6044507749375
870,1911.5269358241567
871,192.4086883093517
872,1468.458092615087
873,2015.1436846675713
874,1467.1253336556733
875,1533.828933168237
876,1749.8580391982368
877,1407.2686084771362
878,1816.9252166113365
879,2066.4171441579683
880,1576.6748766245255
881,1832.1109386050482
882,2061.5093630376878
883,2240.950431517673
884,1702.6100118418476
885,1204.1734123105996
886,2181.211241542407
887,1391.6057028347068
888,1002.6016060385957
889,1762.2562563586628
890,1459.3939761210067
891,1541.0855215808242
892,2058.1882893106967
893,1472.0743595725178
894,1643.0514813991854
895,1393.9322552405977
896,2160.2429214334475
897,197.83287706198817
898,1785.659289075037
899,1855.8458430803144
900,1321.2512455806948
901,1660.8462416473633
902,1655.8642862519303
903,1822.4327535269176
904,1463.1714025784413
905,1788.2450922715004
906,2138.8929253808415
907,1545.2942819463512
908,984.351992974955
909,965.0161692017166
910,1721.2881311779959
911,958.832473264949
912,1017.8954565927714
913,1299.434524209222
914,931.5709522742861
915,1456.7318911094533
916,964.6108204246938
917,975.2461700261446
918,1335.8452732823646
919,991.4448715430308
920,1247.2535256192755
921,1302.6202755236554
922,1387.280813052704
923,1488.898887296439
924,1825.9446803396836
925,1801.3060176907272
926,1453.5468374019013
927,1335.51220066874
928,1612.0141010784841
929,1378.0806153726237
930,1924.6732534288626
931,1347.7783141756315
932,1924.6322834878574
933,1477.9026181346796
934,1428.9907358450912
935,992.4063381180366
936,1473.7626849438384
937,2326.0668610721123
938,1282.3171138894181
939,1395.7093411274793
940,1754.229876985151
941,2187.2042756841493
942,1378.6721509989843
943,1788.9257752147998
944,1313.017309113824
945,2310.9024866206746
946,2633.779300212129
947,2293.659758386651
948,1822.1417428258117
949,1248.8416340256695
950,1308.7755488893968
951,1836.062983799366
952,1265.1532775619178
953,2062.5478511332362
954,1169.0596780519315
955,2046.890629572848
956,1621.46359450013
957,1411.6645462079484
958,970.954107979339
959,1989.0129805948961
960,1863.1559911472696
961,1932.4880339397994
962,1839.160030787001
963,1516.4209292538822
964,1497.4255671012345
965,1906.9416943904255
966,1870.797497814833
967,1489.2596892741399
968,1666.8453183616482
969,1808.676356559994
970,1667.9097818941382
971,1491.4758642646682
972,1316.9284407995772
973,1881.884256224207
974,1637.945841381626
975,2067.012154231342
976,956.443415457311
977,1983.9047222733002
978,1073.0874678406008
979,1804.9598496883914
980,1863.114359787686
981,2141.5450292765354
982,1560.8312996138875
983,1787.971214562533
984,1731.3007779683603
985,1031.079406014548
986,1651.6298533320512
987,1975.2447422305702
988,1974.1027736915653
989,1399.2093394013673
990,1489.860626265078
991,1456.158670839199
992,1801.7696302377474
993,1363.0358354204614
994,954.2747233677073
995,199.18383043623535
996,2025.2328183985455
997,1346.8915322826874
998,981.3883141431163
999,1569.3261724685183
1000,1449.807846831648
1001,1667.866373848419
1002,1213.8172566013789
1003,1611.5714625085725
1004,2116.8419229131487
1005,1142.7632254105959
1006,2432.174127997038
1007,1822.2355467661214
1008,1650.9039117312261
1009,1653.3977597069843
1010,1531.0463207874084
1011,1661.682977498702
1012,1439.7194045081355
1013,2043.5988148559416
1014,1596.0703332211426
1015,1568.7948806121508
1016,964.3707412325205
1017,1370.4712203925997
1018,1392.1762375669095
1019,2119.425008449296
1020,1386.0770638511317
1021,1395.590352537849
1022,1877.002572095788
1023,2011.3616681726585
1024,1612.0918549851517
1025,2322.1270502778243
1026,1892.1236822561877
1027,1279.7084974234094
1028,2259.834258011439
1029,1371.672121943
1030,1645.9467158646096
1031,1917.1033407854593
1032,1564.567912222316
1033,2071.855377033522
1034,1753.0402041971795
1035,1457.3234288159117
1036,198.6266883950176
1037,1466.9787327983945
1038,1255.3725086637028
1039,1328.7010378696393
1040,1665.8474247862544
1041,1542.8735434324064
1042,1930.2434222227712
1043,1024.4261217043393
1044,1207.7505963239043
1045,2393.828454467183
1046,938.8333378717008
1047,978.3977834578135
1048,202.82400838854184
1049,1374.771294276774
1050,1758.415494409609
1051,938.5805401354303
1052,1347.8059715846
1053,1663.6023005517886
1054,2063.6500047113586
1055,1534.172718496692
1056,1427.4931953934456
1057,1635.5572289896038
1058,1932.578719633982
1059,1125.5088821482402
1060,1308.8451965622846
1061,2019.9968043573615
1062,1308.8761903042769
1063,1656.7771659547038
1064,2034.1567302633327
1065,2766.5907841539406
1066,2139.7645750798524
1067,1764.3350914938405
1068,195.9057697694987
1069,1563.417120971163
1070,1539.4809574425658
1071,1668.9196257948915
1072,1066.1985099764058
1073,2528.2316482826236
1074,1513.8132278835863
1075,2220.115438602173
1076,1427.8738724025025
1077,927.2346491923868
1078,1538.6044585577563
1079,1496.5648151415298
1080,1066.1988297251478
1081,1512.8005745425946
1082,1607.7170972700399
1083,1318.2990039839556
1084,966.8203509097392
1085,1249.6336596261826
1086,1518.8922804873418
1087,2411.433346836724
1088,1051.8286775621295
1089,1286.1584936795607
1090,1776.1706380920853
1091,1432.8994689328717
1092,1749.6535119911114
1093,1663.4665247970188
1094,1822.629919940326
1095,1120.9009135376587
1096,1003.7210583553432
1097,1826.9088210682198
1098,953.5452951678311
1099,962.1968389886234
1100,2057.7610638797887
1101,1549.1206945436845
1102,2170.448302572669
1103,1529.69850281931
1104,1590.2210153667738
1105,938.5555634187758
1106,1435.7686557405268
1107,1316.0381276814687
1108,1595.604860145949
1109,1072.4630867329386
1110,2073.047197051528
1111,913.6736587972393
1112,2034.5869061823391
1113,1992.9481369308246
1114,1853.2484228375652
1115,1377.1397881948417
1116,1658.0570046867072
1117,1757.8024642173225
1118,1409.8815417299895
1119,1842.5899471302287
1120,1562.9945268674805
1121,1678.7563705559398
1122,975.2154880202257
1123,1782.3369285139688
1124,1475.181715276855
1125,1245.8913500134422
1126,1913.5061056756158
1127,1331.0020276704033
1128,1580.113392058502
1129,1497.3900038480185
1130,2134.2295218462496
1131,1695.065611542929
1132,1024.1825924764291
1133,1788.2602739245121
1134,2167.4516605654408
1135,1532.2266553971292
1136,2520.510872575661
1137,1746.8751787177666
1138,1967.3667033993272
1139,1015.6582911626074
1140,1553.527830295705
1141,1779.1103935488086
1142,1472.5459790667442
1143,1294.6892632650288
1144,1583.0908153765351
1145,1039.37556964232
1146,1768.4778278069798
1147,1769.714197702679
1148,1666.1819451356494
1149,1583.6184659936366
1150,1424.4940127572747
1151,1950.3513436646756
1152,1821.3770066293428
1153,2045.030796643995
1154,2394.8247714957674
1155,1979.7818729401822
1156,1697.4287682769052
1157,982.115550956217
1158,1477.0652268206447
1159,1575.5645264493212
1160,1675.7362130696713
1161,937.3028424907136
1162,959.9506259170021
1163,2140.230968400631
1164,1861.948323443398
1165,1354.9275978660237
1166,1607.225574121451
1167,1408.0105258332721
1168,1408.1715391452497
1169,1490.912247353874
1170,1592.5609840603056
1171,1977.9943052505726
1172,2167.7046662057246
1173,996.2451960507901
1174,1803.076447948675
1175,1162.5950882217128
1176,1769.8114882190573
1177,2092.2102880342472
1178,1305.9960358397732
1179,1474.2156579421637
1180,2594.5961064618054
1181,1928.9781781535962
1182,2013.2352365000543
1183,1586.1513877503085
1184,1908.2731161293239
1185,1699.2130387875277
1186,999.2836192974456
1187,1307.2972031794327
1188,1835.355914186927
1189,1775.0434611440455
1190,1773.5264774310922
1191,2130.170954288467
1192,1507.7121956496687
1193,1896.3978309335848
1194,1034.81019861705
1195,1032.9968408342486
1196,1274.2260551088418
1197,1622.8597791814045
1198,1281.8591483757082
1199,1028.3436097622275
1200,2426.2649921217976
1201,967.8155323791083
1202,1323.151024704254
1203,2087.6876865098493
1204,1970.6512148395107
1205,2075.207721499666
1206,1694.3442994816482
1207,1929.9332080549968
1208,1681.8097667743284
1209,997.5236489458806
1210,1579.5644607265438
1211,1266.6520004629022
1212,1618.7291867307415
1213,1954.0821000230794
1214,2209.7145280211084
1215,1552.5046729656717
1216,1577.1199261939087
1217,1497.2879081456333
1218,1631.0330882006508
1219,2134.338326625593
1220,1595.7295046374782
1221,1974.188747031684
1222,1523.2140070332157
1223,973.9721039257478
1224,1241.0453284139714
1225,1836.0305546698003
1226,1711.5941860799617
1227,1025.7854769636172
1228,2606.8451178361847
1229,1403.7948820260285
1230,1811.0191475438055
1231,1740.995638655779
1232,1803.0767272370051
1233,1266.3734491504306
1234,1773.8303035386016
1235,1771.6880796858131
1236,1460.396097039395
1237,2084.021356124656
1238,864.2085953439292
1239,1413.2050620299872
1240,1627.2441226945411
1241,1347.9427541641496
1242,1726.6843571894153
1243,1323.7791727633196
1244,2295.863329793232
1245,1623.269605917017
1246,1605.5518912038312
1247,1582.8124859971713
1248,1867.07111011646
1249,1346.1897075167683
1250,1449.9889246289767
1251,1690.5548485391441
1252,1449.086907168899
1253,2162.811264051457
1254,1398.6673329097177
1255,1128.9801025985946
1256,2586.0641517479053
1257,1420.7833573389971
1258,1138.8408998614334
1259,1370.6227592357109
1260,1458.7597939759846
1261,1602.6389215434103
1262,1592.5078685638018
1263,1975.2603465024054
1264,1540.8088721846175
1265,1648.242809329133
1266,1884.7601483186513
1267,1349.3865477225904
1268,1906.4415180728115
1269,1343.482944631107
1270,2822.127866790067
1271,1780.4484979210547
1272,1676.4690040478672
1273,1586.157054401491
1274,882.8900164901817
1275,1693.866610344783
1276,1809.3809909711115
1277,965.2575024434888
1278,1850.5761771462871
1279,1055.9507418800108
1280,1141.5608978872492
1281,1170.682836917714
1282,1755.7403351679557
